,open,high,low,close,volume,value
2023-05-17 10:54:00,27039.62555999,27201.73962285,27039.62555999,27201.73962285,1.951e-05,0.52903293
2023-05-17 11:06:00,27201.73962285,27201.73962285,27201.73962285,27201.73962285,0.00134203,36.50555063
2023-05-17 11:12:00,27065.29325736,27065.29325736,27039.62536,27039.62536,0.0018223,49.32105772
2023-05-17 11:18:00,27004.54104068,27039.62536,27004.54104068,27039.62536,7.5e-06,0.20266283
2023-05-17 11:42:00,27039.62536,27039.62536,26958.23189113,26958.23189113,0.00487089,131.49937204
2023-05-17 11:45:00,26958.23189112,27039.62536,26954.69685819,27039.62536,0.00100179,27.00680553
2023-05-17 11:48:00,27201.73962286,27201.73962286,27201.73962286,27201.73962286,0.00578984,157.49372014
2023-05-17 12:27:00,26968.18141388,26968.18141388,26968.18141388,26968.18141388,0.00343889,92.74060938
2023-05-17 12:48:00,26973.15617525,26973.15617525,26973.15617525,26973.15617525,1.13e-06,0.03047967
2023-05-17 12:57:00,26968.18141388,26968.18141388,26968.18141388,26968.18141388,0.00182893,49.32291603
2023-05-17 13:15:00,27070.03999998,27070.03999998,27070.03999998,27070.03999998,0.00026902,7.28238216
2023-05-17 13:18:00,26968.18141388,26968.18141388,26968.18141388,26968.18141388,0.00151365,40.8203878
2023-05-17 13:21:00,27070.03999998,27070.03999998,27070.03999998,27070.03999998,0.00141751,38.3720524
2023-05-17 14:06:00,27070.03999999,27070.03999999,27070.03999999,27070.03999999,0.00422734,114.43426289
2023-05-17 14:09:00,27186.66383875,27186.66383875,27186.66383875,27186.66383875,0.00418823,113.86400109
2023-05-17 14:12:00,27171.58805462,27171.58805462,27171.58805462,27171.58805462,0.0129547,351.99977177
2023-05-17 14:33:00,27070.03999999,27070.03999999,27070.03999999,27070.03999999,0.00051657,13.98357056
2023-05-17 15:03:00,27070.03999998,27070.03999998,27070.03999998,27070.03999998,0.00013558,3.67015602
2023-05-17 15:06:00,26968.18141389,26968.18141389,26968.18141388,26968.18141388,0.00792914,213.83448597
2023-05-17 16:09:00,27000.0,27000.0,26892.72453497,26892.72453497,0.00904841,244.00306237
2023-05-17 16:12:00,27000.0,27000.0,27000.0,27000.0,0.00860723,232.39521
2023-05-17 16:18:00,27000.0,27000.0,27000.0,27000.0,0.01409129,380.46483
2023-05-17 16:42:00,26892.72453497,27000.0,26892.72453497,27000.0,0.00106647,28.73723004
2023-05-17 16:45:00,26892.72453497,27000.0,26892.72453497,27000.0,0.00052609,14.1760846
2023-05-17 17:03:00,26848.78734087,26848.78734087,26848.78734087,26848.78734087,3.658e-05,0.98212864
2023-05-17 17:15:00,26848.78734087,26848.78734087,26848.78734087,26848.78734087,0.01413715,379.56533396
2023-05-17 17:18:00,26848.78734087,26848.78734087,26848.78734087,26848.78734087,0.00223802,60.08812304
2023-05-17 17:21:00,26925.35044725,26925.35044725,26925.35044725,26925.35044725,0.01402664,377.6721976
2023-05-17 17:36:00,26836.97,26848.78734087,26648.0,26700.0,0.00912084,243.71999268
2023-05-17 17:54:00,26960.52727687,26960.52727687,26714.46858376,26960.52727687,0.00506787,136.39756959
2023-05-17 18:09:00,26714.46858376,26714.46858376,26684.6200155,26684.6200155,0.02554114,681.56405565
2023-05-17 18:30:00,26990.67884512,26990.67884512,26990.67884512,26990.67884512,0.00098404,26.55990761
2023-05-17 19:12:00,27154.09978739,27154.09978739,26985.65358375,26985.65358375,0.13322281,3602.75477369
2023-05-17 19:39:00,26759.24163612,26759.24163612,26759.24163612,26759.24163612,0.03467455,927.86466207
2023-05-17 19:45:00,26985.65358374,27187.75742143,26985.65358374,27000.72936786,0.06874495,1858.83898815
2023-05-17 19:51:00,26990.06662508,26990.06662508,26990.06662508,26990.06662508,0.0018433,49.75078981
2023-05-17 20:09:00,26985.65358374,26985.65358375,26985.65358374,26985.65358375,0.00418288,112.87775067
2023-05-17 20:27:00,26719.44354513,26719.44354513,26648.00000001,26700.78,0.02522338,672.1558643
2023-05-17 20:30:00,26854.996788,26854.996788,26854.996788,26854.996788,0.00042554,11.42787533
2023-05-17 20:33:00,26885.14835624,26885.14835624,26885.14835624,26885.14835624,0.00338585,91.02907956
2023-05-17 20:42:00,26648.00000001,26648.00000004,26648.00000001,26648.00000004,0.01702578,453.70298544
2023-05-17 20:45:00,26648.0,26648.0,26648.0,26648.0,0.00459745,122.5128476
2023-05-17 20:54:00,26577.01,26577.01,26480.65479912,26505.528806,0.07536568,1997.01047709
2023-05-17 21:06:00,26505.528806,26505.528806,26505.528806,26505.528806,0.00135098,35.8084393
2023-05-17 21:09:00,26575.17546525,26575.17546525,26575.17546525,26575.17546525,0.0010831,28.78357255
2023-05-17 21:48:00,26769.56734461,26834.89574249,26769.56734461,26834.89574249,0.00120581,32.31761455
2023-05-17 21:57:00,26799.71891287,26799.71891287,26799.71891287,26799.71891287,2.093e-05,0.56091812
2023-05-17 22:30:00,26575.17546525,26590.09974937,26575.17546525,26590.09974937,0.0076192,202.57461325
2023-05-17 22:45:00,26595.07451074,26844.94626524,26595.07451074,26844.94626524,0.00054965,14.68616021
2023-05-17 22:48:00,26844.94626524,26985.65338375,26819.81995837,26985.65318375,0.11197232,3007.70948153
2023-05-17 23:36:00,26764.54208325,26764.54208325,26764.54208325,26764.54208325,0.00012519,3.35065302
2023-05-17 23:48:00,26854.99678799,26854.99678799,26854.99678799,26854.99678799,3.96e-06,0.10634579
2023-05-17 23:51:00,26664.72116999,26664.72116999,26664.72116999,26664.72116999,3.96e-06,0.1055923
2023-05-18 00:06:00,26619.94891763,26619.94891763,26619.94891763,26619.94891763,0.00283183,75.38316994
2023-05-18 00:33:00,26900.22414037,26985.65358375,26900.22414037,26985.65358375,0.09542117,2570.67253875
2023-05-18 01:24:00,26985.65358373,26985.65358373,26985.65358373,26985.65358373,0.00018528,4.9999019
2023-05-18 02:51:00,26985.65358375,26985.65358375,26985.65358375,26985.65358375,0.00970195,261.81346179
2023-05-18 03:48:00,27003.0049435,27003.0049435,27003.0049435,27003.0049435,0.0013774,37.19393901
2023-05-18 04:00:00,26993.05542075,26993.05542075,26993.05542075,26993.05542075,0.00067391,18.19088998
2023-05-18 04:06:00,27017.92922762,27017.92922762,27017.92922762,27017.92922762,0.00955365,258.11983957
2023-05-18 04:09:00,27160.01,27187.07091437,27143.49370386,27187.07091437,0.02935847,798.08891576
2023-05-18 04:15:00,27201.73962287,27236.9164525,27201.73962287,27236.9164525,0.0311576,848.29342416
2023-05-18 04:30:00,27384.95759789,27384.95759789,27384.95759789,27384.95759789,0.02707233,741.37460913
2023-05-18 04:39:00,27226.86900537,27226.86900537,27226.86900537,27226.86900537,1.829e-05,0.49797943
2023-05-18 04:51:00,27271.64185775,27271.64185775,27271.64185775,27271.64185775,0.00027286,7.4413402
2023-05-18 04:54:00,27384.99999999,27384.99999999,27384.99999999,27384.99999999,0.00027037,7.40408245
2023-05-18 05:18:00,27256.71757362,27256.71757362,27256.71757362,27256.71757362,0.03832542,1044.62514883
2023-05-18 05:51:00,27206.96995987,27206.96995987,27206.96995987,27206.96995987,0.0054916,149.40979623
2023-05-18 06:21:00,27271.64185775,27384.99999999,27271.64185775,27384.99999999,0.00134174,36.66715331
2023-05-18 06:27:00,27256.71757362,27256.71757362,27256.71757362,27256.71757362,0.00157046,42.80558468
2023-05-18 06:39:00,27266.66709637,27266.66709637,27266.66709637,27266.66709637,0.00137463,37.48157859
2023-05-18 06:42:00,27384.99859992,27384.99859992,27384.99859992,27384.99859992,0.0015553,42.59188832
2023-05-18 06:54:00,27384.95019752,27384.95019752,27384.95019752,27384.95019752,0.00542868,148.66413144
2023-05-18 07:09:00,27192.04567575,27192.04567575,27192.04567575,27192.04567575,0.02257102,613.75220679
2023-05-18 07:33:00,27226.86900538,27226.86900538,27177.12139162,27177.12139163,0.03443725,936.21462496
2023-05-18 08:39:00,27251.74281225,27251.74281225,27251.74281225,27251.74281225,0.01067558,290.92816053
2023-05-18 08:57:00,27261.692335,27261.692335,27261.692335,27261.692335,0.0021966,59.88303338
2023-05-18 09:00:00,27384.99999991,27384.99999991,27384.99999991,27384.99999991,0.00362545,99.28294825
2023-05-18 09:03:00,27384.99999991,27384.99999991,27384.99999991,27384.99999991,0.00217726,59.6242651
2023-05-18 09:12:00,27384.99979991,27384.99979991,27384.99979991,27384.99979991,0.15392188,4215.150653
2023-05-18 09:15:00,27261.69233506,27384.99999991,27261.69233506,27384.99999991,0.0085473,233.53832985
2023-05-18 09:18:00,27384.99999991,27384.99999991,27384.99999991,27384.99999991,0.00373733,102.34678205
2023-05-18 09:27:00,27346.26327837,27346.26327837,27346.26327837,27346.26327837,0.00053791,14.70982848
2023-05-18 09:33:00,27297.38816871,27297.38816871,27261.69233506,27297.38816871,0.00590315,161.00567527
2023-05-18 09:42:00,27297.38816871,27297.38816871,27297.38816871,27297.38816871,0.00234831,64.10272961
2023-05-18 10:06:00,27297.38816872,27297.38816872,27297.38816872,27297.38816872,0.15165696,4139.83890561
2023-05-18 10:27:00,27384.99999991,27513.30582812,27384.99999991,27409.71828002,0.06969893,1911.83967748
2023-05-18 10:48:00,27409.71828002,27409.71828002,27409.71828002,27409.71828002,1.86e-06,0.05098208
2023-05-18 10:57:00,27297.38816873,27297.38816873,27297.38816873,27297.38816873,0.00027285,7.44809236
2023-05-18 11:00:00,27468.07847575,27468.07847575,27297.38816873,27297.38816873,0.00103835,28.39029525
2023-05-18 11:03:00,27297.38816873,27297.38816873,27297.38816873,27297.38816873,0.00119147,32.52401908
2023-05-18 11:06:00,27297.38816873,27297.38816873,27297.38816871,27297.38816871,0.16232928,4431.1653673
2023-05-18 11:09:00,27468.07847575,27468.07847575,27468.07847575,27468.07847575,0.16052535,4409.32291115
2023-05-18 11:15:00,27453.00269162,27453.00269162,27453.00269162,27453.00269162,0.00519227,142.54340229
2023-05-18 11:30:00,27397.962,27397.962,27397.962,27397.962,0.01192762,326.79247951
2023-05-18 11:33:00,27453.00269162,27453.00269162,27453.00269162,27453.00269162,0.0193008,529.86491435
2023-05-18 12:18:00,27297.38816871,27297.38816871,27297.38816871,27297.38816871,0.00110206,30.0833596
2023-05-18 12:21:00,27297.38816871,27297.38816871,27216.91948262,27216.91948262,0.09402456,2559.42583345
2023-05-18 12:39:00,27483.15425985,27508.28056675,27483.15425985,27483.15425985,0.05280304,1452.49472734
2023-05-18 13:12:00,27483.15405985,27483.15405985,27483.15405985,27483.15405985,0.00132216,36.33712697
2023-05-18 13:15:00,27483.15405985,27483.15405985,27483.15405985,27483.15405985,0.00629428,172.98666694
2023-05-18 13:24:00,27483.15405985,27483.15405985,27211.94572125,27211.94572125,0.00840325,229.81514908
2023-05-18 13:27:00,27458.028153,27458.028153,27458.028153,27458.028153,0.00411829,113.08012276
2023-05-18 13:30:00,27458.028153,27458.028153,27458.028153,27458.028153,0.00134781,37.00820492
2023-05-18 13:33:00,27211.94572125,27211.94572125,27211.94572125,27211.94572125,0.00763087,207.65082025
2023-05-18 13:39:00,27211.94572125,27211.94572125,27211.94572125,27211.94572125,0.01695386,461.34751808
2023-05-18 13:45:00,27211.94572125,27211.94572125,27211.94572125,27211.94572125,0.01979263,538.59597324
2023-05-18 13:51:00,27211.94572125,27211.94572125,27211.94572125,27211.94572125,0.00049782,13.54665082
2023-05-18 13:54:00,27211.94572125,27211.94572125,27211.94572125,27211.94572125,0.0027564,75.00700719
2023-05-18 14:15:00,27192.04567577,27192.04567577,27192.04567577,27192.04567577,0.00274944,74.76289806
2023-05-18 14:36:00,27192.04567577,27192.04567577,27192.04567577,27192.04567577,0.00110582,30.06950795
2023-05-18 14:39:00,27283.16,27402.75027787,27211.94572125,27281.44,0.01367677,373.33081001
2023-05-18 14:57:00,27112.44949375,27112.44949375,27107.47473237,27107.47473237,0.02359261,639.53610044
2023-05-18 15:00:00,27281.43999999,27281.43999999,27281.43999999,27281.43999999,8.8e-07,0.02400767
2023-05-18 15:06:00,27107.47473237,27107.47473237,27092.55044825,27092.55044825,0.03364322,911.53890532
2023-05-18 15:18:00,27281.43999997,27281.43999999,27281.43999997,27281.43999997,0.00165545,45.16305985
2023-05-18 15:24:00,27281.43999997,27327.74,27047.3018,27047.3018,0.01526796,414.85153456
2023-05-18 15:27:00,27317.3208345,27317.3208345,27312.2955731,27317.3208345,0.04072292,1112.38499064
2023-05-18 15:30:00,27312.29557308,27312.29557308,27312.29557308,27312.29557308,2.05e-06,0.05599021
2023-05-18 15:36:00,27312.29557307,27312.29557307,27082.6009255,27082.6009255,0.00238542,64.88214222
2023-05-18 15:39:00,27082.6009255,27082.6009255,27082.6009255,27082.6009255,0.00051274,13.8863328
2023-05-18 15:54:00,27081.69116081,27081.69116081,27081.69116081,27081.69116081,0.00038692,10.47844794
2023-05-18 16:39:00,27107.47473239,27107.47473239,27107.47473239,27107.47473239,0.00705266,191.17980274
2023-05-18 16:42:00,27312.29557308,27312.29557308,27312.29557308,27312.29557308,0.00696485,190.22604182
2023-05-18 16:48:00,27226.51135999,27226.51135999,27226.51135999,27226.51135999,0.01350023,367.56416546
2023-05-18 16:51:00,27458.028153,27483.15405985,27417.826062,27483.15405985,0.0133197,365.73088949
2023-05-18 17:27:00,27211.20919999,27211.20919999,27211.20919999,27211.20919999,0.00326691,88.89657145
2023-05-18 18:18:00,27233.02,27233.02,27233.02,27233.02,0.00047237,12.86406166
2023-05-18 18:24:00,27233.02,27233.02,27233.02,27233.02,0.01746194,475.54136126
2023-05-18 18:45:00,27233.02,27233.02,27233.02,27233.02,0.01061713,289.13651363
2023-05-18 19:54:00,27233.421,27233.421,27221.894244,27233.02,0.05219775,1421.18329956
2023-05-18 20:00:00,27233.02000001,27233.02000001,27175.74862,27206.96995987,0.04697798,1278.13826017
2023-05-18 21:18:00,27286.7112,27286.7112,27286.7112,27286.7112,0.01415669,386.28951158
2023-05-18 21:45:00,27427.87638475,27427.87638475,27427.87638475,27427.87638475,0.00966559,265.10660771
2023-05-18 21:48:00,27422.85112337,27422.85132337,27422.85112337,27422.85132337,0.02289807,627.93036772
2023-05-18 22:18:00,27206.97095987,27206.97095987,27030.4142,27030.4146,0.13820274,3740.27675937
2023-05-18 22:51:00,27308.42199998,27402.75007787,27308.42199998,27402.75007787,0.09296599,2546.66035482
2023-05-18 23:03:00,27337.42168,27337.42168,27337.42168,27337.42168,0.001,27.33742168
2023-05-18 23:18:00,27132.34853926,27337.42168,27132.34853926,27337.42168,0.00139888,38.09743786
2023-05-18 23:54:00,27337.42168,27337.42168,27337.42168,27337.42168,0.00525615,143.68958897
2023-05-19 01:03:00,27216.815407,27216.815407,26911.10686,27044.64,0.00845126,227.8377859
2023-05-19 01:06:00,27429.1765082,27429.1765082,27216.815407,27429.1763082,0.21337383,5838.19519711
2023-05-19 01:12:00,27216.815607,27216.815607,27216.815607,27216.815607,0.00765251,208.2769536
2023-05-19 01:30:00,27161.53773187,27161.53773187,27161.53773187,27161.53773187,0.00159281,43.26316891
2023-05-19 01:45:00,27161.53773187,27161.53773187,27161.53773187,27161.53773187,0.00018408,4.99989587
2023-05-19 02:36:00,27044.64,27044.64,27044.64,27044.64,3.03e-06,0.08194526
2023-05-19 02:39:00,26975.52,26975.52,26909.96790931,26909.96790931,0.0137475,369.94501786
2023-05-19 02:42:00,26654.0,26654.00000001,26644.8221245,26654.0,0.02940761,783.75763656
2023-05-19 02:54:00,26644.8221245,26644.8221245,26613.78,26613.78,0.01951027,519.84717459
2023-05-19 03:27:00,26505.528806,26505.528806,26485.6297605,26491.06,0.01639002,434.10025663
2023-05-19 03:33:00,26709.26420811,26729.36525362,26709.26420811,26709.26420811,0.01616376,431.93496933
2023-05-19 03:48:00,26490.60452187,26490.60452187,26490.60452187,26490.60452187,4e-08,0.00105962
2023-05-19 03:54:00,26480.65499911,26744.44103775,26480.65499911,26744.44103775,0.0252219,671.17481928
2023-05-19 06:27:00,26744.44103775,26744.44103775,26744.44103775,26744.44103775,0.00488177,130.56020992
2023-05-19 06:42:00,26863.711625,26863.711625,26863.711625,26863.711625,0.00150634,40.46588337
2023-05-19 06:45:00,27136.41142499,27136.41142499,27136.41142499,27136.41142499,0.0003685,9.99976762
2023-05-19 06:48:00,27086.15881124,27111.28511812,27086.15881124,27101.23459537,0.01816445,492.28409797
2023-05-19 06:51:00,27111.28511812,27111.28511812,27076.1082885,27076.1082885,0.01532451,415.20748737
2023-05-19 06:54:00,26789.09020437,26789.09020437,26789.09020436,26789.09020436,0.00462235,123.82855111
2023-05-19 06:57:00,26789.09020436,26789.09020436,26789.09020436,26789.09020436,0.01085945,290.91478562
2023-05-19 07:15:00,27061.03250437,27061.03250437,27061.03250437,27061.03250437,0.00455307,123.21077526
2023-05-19 07:39:00,26805.55000001,26805.55000001,26805.55000001,26805.55000001,3.398e-05,0.91085259
2023-05-19 07:42:00,26805.55000001,26805.55000001,26805.55,26805.55,0.04011744,1075.3700438
2023-05-19 08:18:00,26809.0,26990.67884512,26809.0,26990.67884512,0.03693406,996.82677099
2023-05-19 08:24:00,26990.67884512,26990.67884512,26990.67884512,26990.67884512,0.00324119,87.48191837
2023-05-19 08:48:00,27010.77989062,27010.77989062,27010.77989062,27010.77989062,0.00049237,13.29929769
2023-05-19 10:03:00,27000.72936787,27000.72936787,27000.72936786,27000.72936786,0.00283325,76.49981648
2023-05-19 10:12:00,26822.0,26822.0,26809.0,26822.0,0.0112116,300.66957976
2023-05-19 11:48:00,26822.0,26822.0,26809.0,26809.0,0.02445054,655.58552946
2023-05-19 11:51:00,26748.62842892,26822.0,26634.87240175,26822.0,0.26039794,6962.32304397
2023-05-19 11:57:00,26664.72097001,26822.0,26664.72097001,26822.0,0.1166174,3127.14737574
2023-05-19 13:36:00,26822.0,26822.0,26822.0,26822.0,2.148e-05,0.57613656
2023-05-19 14:45:00,26739.34239062,26739.34239062,26739.34239062,26739.34239062,6.24e-05,1.66853497
2023-05-19 14:48:00,26822.0,26822.0,26822.0,26822.0,0.00447099,119.92089378
2023-05-19 15:09:00,26876.57992564,26876.57992564,26876.57992564,26876.57992564,0.04629176,1244.16418754
2023-05-19 15:12:00,26904.83271374,27001.13221589,26904.83271374,27001.13221589,0.00359173,96.66131361
2023-05-19 15:30:00,27001.13221586,27001.13221586,27001.13221586,27001.13221586,0.00111385,30.07521112
2023-05-19 15:48:00,27001.13221586,27001.13221586,27001.13221586,27001.13221586,0.01929966,521.11267138
2023-05-19 15:51:00,27014.94361566,27564.72,27014.94361566,27373.9238,0.72286547,19789.549422
2023-05-19 15:54:00,26893.68029738,26893.68029738,26893.68029738,26893.68029738,0.00059606,16.03024708
2023-05-19 16:33:00,26958.36431225,26958.36431225,26958.36431225,26958.36431225,0.00238537,64.30567348
2023-05-19 17:21:00,26949.44237917,26949.44237917,26949.44237917,26949.44237917,0.00027141,7.31434816
2023-05-19 17:33:00,26907.80669143,26907.80669143,26907.80669143,26907.80669143,0.00275928,74.24617285
2023-05-19 17:42:00,26911.52416355,26911.52416355,26911.52416355,26911.52416355,0.00685553,184.49276125
2023-05-19 17:45:00,26995.7041065,27061.03250437,26958.36431225,27021.45698819,0.00679355,183.57234492
2023-05-19 17:57:00,27030.88093611,27030.88093611,27030.88093611,27030.88093611,0.00273301,73.87566791
2023-05-19 18:03:00,27035.9061975,27035.9061975,27035.9061975,27035.9061975,0.00239909,64.8615722
2023-05-19 18:27:00,26980.62832237,26980.62832237,26980.62832237,26980.62832237,0.00441349,119.07873329
2023-05-19 18:30:00,26936.80297396,26936.80297396,26936.80297396,26936.80297396,0.02937982,791.39842275
2023-05-19 18:39:00,26900.01108381,26932.58267354,26900.01108381,26932.58267354,0.00013848,3.72754892
2023-05-19 19:00:00,26900.01108381,26900.01108381,26852.04460965,26852.04460965,0.02138252,574.35610758
2023-05-19 19:09:00,26855.01858736,26855.01858736,26855.01858736,26855.01858736,0.00063759,17.1224913
2023-05-19 19:39:00,26855.01858735,26855.01858735,26855.01858735,26855.01858735,0.00107406,28.84390126
2023-05-19 19:42:00,26859.47955389,26859.47955389,26859.47955389,26859.47955389,0.00080882,21.72448425
2023-05-19 19:45:00,26980.62832237,26980.62832237,26980.62832237,26980.62832237,0.0018649,50.31617376
2023-05-19 19:51:00,26858.73605946,26858.73605946,26858.73605946,26858.73605946,0.03320414,891.82123234
2023-05-19 19:57:00,26843.12267656,26843.12267656,26843.12267656,26843.12267656,0.01385961,372.03521148
2023-05-19 20:45:00,26800.0,26800.0,26800.0,26800.0,0.00390283,104.595844
2023-05-19 20:48:00,26799.99999999,26799.99999999,26799.99999999,26799.99999999,0.02,536.0
2023-05-19 21:09:00,27025.85567474,27030.88093612,27025.85567474,27025.85567474,0.00181352,49.01639302
2023-05-19 21:30:00,27025.85567474,27025.85567474,27025.85567474,27025.85567474,0.00013723,3.70875817
2023-05-19 21:33:00,26839.40520445,26839.40520445,26839.40520445,26839.40520445,0.00013723,3.68317158
2023-05-19 21:54:00,26839.40520445,26839.40520445,26839.40520445,26839.40520445,0.00100494,26.97199187
2023-05-19 21:57:00,26897.3977695,26897.3977695,26897.3977695,26897.3977695,0.0002173,5.84480454
2023-05-19 22:48:00,26881.04089218,26881.04089218,26881.04089218,26881.04089218,0.00118647,31.89354859
2023-05-19 22:54:00,26897.3977695,26897.3977695,26897.3977695,26897.3977695,0.00117983,31.73435681
2023-05-19 22:57:00,26897.3977695,26897.3977695,26897.3977695,26897.3977695,0.00117394,31.57593114
2023-05-19 23:21:00,26880.7369539,26880.7369539,26846.16702292,26846.16702292,0.09215424,2475.58100177
2023-05-19 23:39:00,26839.65466318,26839.65466318,26839.65466318,26839.65466318,0.00027697,7.43377915
2023-05-19 23:57:00,26897.3977695,26965.55253825,26897.3977695,26965.55253825,0.00373197,100.52574086
2023-05-20 00:15:00,26965.79925649,26965.79925649,26965.79925649,26965.79925649,0.01112557,300.00988723
2023-05-20 00:21:00,27025.85467474,27038.45691164,27025.85467474,27025.85567474,0.00326967,88.37976262
2023-05-20 00:33:00,26855.01858735,26855.01858735,26731.598513,26731.598513,0.17476729,4681.4115145
2023-05-20 00:39:00,26863.94052043,26863.94052043,26863.94052043,26863.94052043,0.03723698,1000.33201588
2023-05-20 00:51:00,26994.05204459,26994.05204459,26994.05204459,26994.05204459,0.01833333,494.89086417
2023-05-20 01:03:00,26994.05204459,26994.05204459,26994.05204459,26994.05204459,0.00372958,100.67647662
2023-05-20 01:30:00,26994.05204459,26994.05204459,26994.05204459,26994.05204459,0.00053041,14.31791514
2023-05-20 07:48:00,26862.18,26869.05817916,26734.39562855,26869.05817915,0.31772585,8503.37614362
2023-05-20 09:27:00,27145.65212604,27145.65212604,27145.65212604,27145.65212604,0.00052482,14.24658115
2023-05-20 09:45:00,26970.57779962,27145.65212604,26970.57779962,27145.65212604,0.17491079,4739.20996622
2023-05-20 09:51:00,27145.65212604,27145.65212604,26878.06691448,26881.04089218,0.01166551,314.06368895
2023-05-20 10:18:00,26881.04089218,26881.04089218,26881.04089218,26881.04089218,0.01074667,288.88167572
2023-05-20 10:21:00,27148.09815707,27148.09815707,26867.65799255,26867.65799255,0.02075975,560.73509897
2023-05-20 10:24:00,26807.33111457,27147.8260761,26807.33111457,27147.8260761,0.01084112,294.17126583
2023-05-20 10:36:00,26900.0,26900.0,26900.0,26900.0,0.00383972,103.288468
2023-05-20 10:45:00,26900.0,26900.0,26761.231,26776.40838416,0.00921836,247.33458702
2023-05-20 11:33:00,26900.0,26900.0,26900.0,26900.0,0.00034669,9.325961
2023-05-20 11:36:00,26900.0,26900.0,26900.0,26900.0,0.00649271,174.653899
2023-05-20 11:42:00,26900.0,26900.0,26761.231,26761.231,0.00509276,136.61846705
2023-05-20 12:33:00,26761.231,26761.231,26761.231,26761.231,0.06277388,1679.90630345
2023-05-20 12:42:00,26742.67839999,26742.67839999,26742.67839999,26742.67839999,0.02754669,736.67227165
2023-05-20 12:48:00,26742.67839999,26742.67839999,26742.67839999,26742.67839999,0.02055771,549.76822717
2023-05-20 14:00:00,26742.67880001,26742.67880001,26742.67880001,26742.67880001,0.04061033,1086.02901115
2023-05-20 14:03:00,27099.9998,27099.9998,27017.86447542,27017.86447542,0.03987863,1080.61226567
2023-05-20 14:12:00,27086.01289813,27086.01289813,26754.1455385,26754.1455385,3.113e-05,0.8422484
2023-05-20 15:33:00,26767.1692,26776.53657788,26767.1692,26776.53657788,0.00103781,27.77950265
2023-05-20 15:39:00,27086.01269813,27086.01269813,27086.01269813,27086.01269813,0.06171185,1671.52795273
2023-05-20 15:57:00,26767.16940001,27086.01249813,26767.16940001,27086.01249813,0.04537139,1221.63595459
2023-05-20 16:06:00,26766.94041291,26766.94041291,26766.94041291,26766.94041291,0.00186798,50.00010935
2023-05-20 16:24:00,26766.94041291,26766.94041291,26766.94041291,26766.94041291,0.00148844,39.84098479
2023-05-20 16:30:00,26766.94041291,26766.94041291,26766.94041291,26766.94041291,0.0172567,461.90906062
2023-05-20 16:57:00,26754.1455385,27073.21802369,26742.67859999,26742.67859999,0.00797697,214.29786872
2023-05-20 17:00:00,27073.21782369,27073.21782369,27073.21782369,27073.21782369,0.00260194,70.44288838
2023-05-20 17:03:00,27073.21782369,27073.21782369,27073.21782369,27073.21782369,0.00183763,49.75055727
2023-05-20 17:24:00,26744.317352,26744.317352,26744.317352,26744.317352,0.27701604,7408.60488535
2023-05-20 17:27:00,26744.317352,26744.317352,26744.317352,26744.317352,0.02878584,769.8576402
2023-05-20 17:33:00,26744.317152,27073.21702362,26744.317152,27065.22123174,0.03148719,851.07505493
2023-05-20 18:00:00,27058.82357625,27058.82357625,27058.82357625,27058.82357625,0.06702746,1813.68421491
2023-05-20 18:03:00,27058.82357625,27058.82357625,27058.82357625,27058.82357625,0.20108238,5441.0526447
2023-05-20 18:06:00,27058.82357625,27058.82357625,26769.19095887,26769.19095887,0.0838893,2248.09057253
2023-05-20 18:09:00,27035.9059975,27035.9059975,27035.9059975,27035.9059975,0.06,1622.15435985
2023-05-20 18:12:00,27035.9059975,27035.9059975,27035.9059975,27035.9059975,0.24,6488.6174394
2023-05-20 18:15:00,27035.9059975,27035.9059975,26772.538127,26772.538127,0.18813918,5086.50563944
2023-05-20 18:21:00,26772.538127,26772.538127,26772.538127,26772.538127,0.10014993,2681.26781934
2023-05-20 18:24:00,26772.538127,26772.538127,26769.19115887,26769.19115887,0.15036653,4025.68550899
2023-05-20 18:27:00,27035.8901967,27035.89039672,27035.8901967,27035.89039672,0.01826198,493.72888913
2023-05-20 18:33:00,27073.21802369,27149.9998,27035.89039672,27149.9998,0.13727372,3714.17757135
2023-05-20 18:36:00,27148.09835705,27148.36984075,27148.09835705,27148.36984075,0.26863358,7292.9503655
2023-05-20 18:45:00,26807.76431562,26807.76431562,26807.76431562,26807.76431562,4.465e-05,1.19696668
2023-05-20 19:06:00,26807.76431562,26807.76431562,26807.76431562,26807.76431562,0.00014567,3.90508703
2023-05-20 19:30:00,26776.53657788,26807.72411403,26769.19835875,26769.19835875,0.00535375,143.37156459
2023-05-20 19:36:00,26769.21815917,26769.21815917,26769.21815917,26769.21815917,0.00134781,36.07981993
2023-05-20 19:42:00,26769.23715983,26769.23715983,26769.23715983,26769.23715983,0.00165557,44.31834596
2023-05-20 19:45:00,26769.24956031,26769.24956031,26769.24956031,26769.24956031,1.968e-05,0.52681883
2023-05-20 21:06:00,26803.88680131,26803.88680131,26769.24956031,26769.24956031,0.10029171,2684.90615453
2023-05-20 21:21:00,27051.6266159,27150.0,27051.6266159,27150.0,0.04553407,1235.78618588
2023-05-20 21:51:00,26814.12156955,26814.12156955,26814.12156955,26814.12156955,0.00105759,28.35834683
2023-05-20 22:18:00,26814.12196958,26814.12196958,26814.12196957,26814.12196958,0.00999675,268.0540738
2023-05-20 22:36:00,26830.0002,26830.0002,26830.0002,26830.0002,0.00276463,74.17502345
